eventID,trackID,parentID,EDep_MeV,trackLength_cm,copyNo,hitTime_ns,exitTime_Ns,layerNo,moduleNo
570094,2025,1783,0.0,0.28284699999999996,65,15.9235,15.9329,3,11
570094,2312,115,0.0,6.828119999999999,64,20.6162,20.8439,2,11
570094,2312,115,0.0,6.828119999999999,63,25.5572,25.785,1,11
570094,2312,115,0.00914431,5.352,62,30.1481,30.3454,0,11
627766,2546,2032,0.0,5.01209,65,9.79012,9.957310000000001,3,11
627766,2546,2032,0.0,6.02061,64,14.2161,14.4169,2,11
627766,2546,2032,0.0,6.02061,63,18.5728,18.7736,1,11
627766,2546,2032,0.0,6.02061,62,22.6208,22.8216,0,11
880970,329,92,0.037614499999999995,3.4080199999999996,50,24.006999999999998,24.3864,0,8
880970,329,92,0.000219444,5.61503,51,27.5975,27.7853,1,8
880970,329,92,0.0,5.69833,52,31.7187,31.9088,2,8
880970,329,92,0.0,5.69833,53,35.9396,36.1297,3,8
135858,1235,567,0.0,6.2702,61,9.155569999999999,9.36472,3,10
135858,1235,567,0.0,6.2702,60,13.8001,14.0092,2,10
135858,1235,567,0.0,6.2702,59,18.3374,18.5465,1,10
135858,1235,567,0.0,6.2702,58,22.5532,22.7623,0,10
50624,387,64,0.0,6.18861,61,10.485999999999999,10.6924,3,10
50624,387,64,0.0,6.18861,60,15.0701,15.2765,2,10
50624,387,64,0.0,6.18861,59,19.5483,19.7548,1,10
50624,387,64,0.0,6.18861,58,23.7092,23.9157,0,10
379806,401,22,0.0,5.5344,57,8.227839999999999,8.41245,3,9
379806,401,22,0.0,5.5344,56,12.3273,12.5119,2,9
379806,401,22,0.0,5.5344,55,16.3322,16.5168,1,9
379806,401,22,0.0,0.752499,54,20.2127,20.2379,0,9
612838,796,77,0.0,1.2287299999999999,57,14.6764,14.7174,3,9
612838,796,77,0.0,4.93268,56,18.9325,19.097,2,9
612838,796,77,0.0,5.912640000000001,55,23.1783,23.3756,1,9
612838,796,77,0.0477282,2.13869,54,27.1537,27.4266,0,9
743111,109,1,0.0,6.20751,22,186.269,186.476,0,1
743111,109,1,0.0,6.20751,23,190.44299999999998,190.65,1,1
743111,109,1,0.0,6.20751,24,194.935,195.142,2,1
743111,109,1,0.0,6.20751,25,199.533,199.74,3,1
746456,37,1,0.0,5.81386,37,811.007,811.201,3,4
746456,37,1,0.0,5.81386,36,815.314,815.508,2,4
746456,37,1,0.0,5.81386,35,819.5210000000001,819.715,1,4
746456,37,1,0.0,5.81386,34,823.43,823.6239999999999,0,4
63289,598,36,0.0,6.24212,57,8.92677,9.13498,3,9
63289,598,36,0.0,6.24212,56,13.5505,13.7587,2,9
63289,598,36,0.0,6.24212,55,18.0675,18.2757,1,9
63289,598,36,0.0,6.24212,54,22.2644,22.4726,0,9
256145,808,53,0.0,6.3583099999999995,61,10.4997,10.7118,3,10
256145,808,53,0.0,6.3583099999999995,60,15.2094,15.4215,2,10
256145,808,53,0.0,6.3583099999999995,59,19.8105,20.0226,1,10
256145,808,53,0.0,6.3583099999999995,58,24.0855,24.2976,0,10
440583,401,24,0.0,5.62122,61,8.48248,8.66998,3,10
440583,401,24,0.0,6.411630000000001,60,13.2054,13.4192,2,10
440583,401,24,0.0,6.411630000000001,59,17.845,18.0589,1,10
440583,401,24,0.0,6.411630000000001,58,22.1559,22.3698,0,10
835670,133,1,0.0,6.2156400000000005,58,199.38099999999997,199.588,0,10
835670,133,1,0.0,6.2156400000000005,59,203.56,203.767,1,10
835670,133,1,0.0,6.2156400000000005,60,208.058,208.265,2,10
835670,133,1,0.0,6.2156400000000005,61,212.662,212.86900000000003,3,10
63584,370,84,0.0,0.025360900000000002,18,20.1615,20.1623,0,0
63584,370,84,0.0,5.59617,19,25.275,25.4617,1,0
63584,370,84,0.0,5.59617,20,29.3246,29.5112,2,0
63584,370,84,0.0212898,4.86937,21,33.4698,33.688,3,0
92852,100,1,0.0,7.32308,34,1992.5,1992.74,0,4
92852,306,63,0.010363299999999999,0.07345589999999999,35,13.8919,13.8961,1,4
92852,306,63,0.0,6.64181,36,18.7899,19.0122,2,4
92852,306,63,0.000998047,6.58753,37,23.0815,23.3075,3,4
313344,2338,594,0.013692099999999999,0.18749200000000002,30,31.0538,31.065,0,3
313344,2338,594,0.0,5.95362,31,35.2322,35.4308,1,3
313344,2338,594,0.0,5.95362,32,39.5405,39.7391,2,3
313344,2338,594,0.0102812,1.9547700000000001,33,43.9505,44.0849,3,3
935543,480,82,0.0,5.65881,21,11.1133,11.3021,3,0
935543,480,82,0.0,5.65881,20,15.3049,15.4937,2,0
935543,480,82,0.0,5.65881,19,19.3998,19.5886,1,0
935543,480,82,0.0,5.65881,18,23.2045,23.3933,0,0
132623,492,62,0.019533900000000003,4.05476,41,28.7668,29.0483,3,5
132623,492,62,0.0,5.50354,40,32.9413,33.1249,2,5
132623,492,62,0.0,5.50354,39,36.9239,37.1075,1,5
132623,492,62,0.0,5.50354,38,40.6242,40.8078,0,5
600306,104,1,0.0,5.73723,18,3847.07,3847.26,0,0
600306,104,1,0.0,5.73723,19,3850.93,3851.12,1,0
600306,104,1,0.0,5.73723,20,3855.08,3855.27,2,0
600306,104,1,0.0,3.8603099999999997,21,3859.39,3859.52,3,0
620779,865,73,0.0,5.9524,53,11.1676,11.3662,3,8
620779,865,73,0.0,5.9524,52,15.5767,15.7753,2,8
620779,865,73,0.0,5.9524,51,19.8841,20.0826,1,8
620779,865,73,0.0,5.9524,50,23.8862,24.0847,0,8
765901,491,107,0.0079848,4.7887699999999995,46,19.2342,19.4478,0,7
765901,491,107,0.0,6.15956,47,23.3837,23.5892,1,7
765901,491,107,0.0,6.15956,48,27.840999999999998,28.0464,2,7
765901,491,107,0.0,2.46444,49,32.4035,32.4857,3,7
837968,40,1,0.0,5.59155,65,424.74699999999996,424.93300000000005,3,11
837968,40,1,0.0,5.59155,64,428.88800000000003,429.075,2,11
837968,40,1,0.0,5.59155,63,432.935,433.121,1,11
837968,40,1,0.0,5.59155,62,436.694,436.881,0,11
865533,417,67,0.0280736,0.23499899999999999,61,18.4838,18.5148,3,10
865533,487,60,0.0,6.68553,60,14.4356,14.6586,2,10
865533,487,60,0.0,6.68553,59,19.2735,19.4965,1,10
865533,487,60,0.0,6.68553,58,23.7685,23.9915,0,10
873397,763,5,0.0,5.64736,26,224.752,224.94099999999997,0,2
873397,763,5,0.0,5.64736,27,228.549,228.738,1,2
873397,763,5,0.0,5.64736,28,232.636,232.824,2,2
873397,763,5,0.0,5.64736,29,236.81900000000002,237.00799999999998,3,2
901113,662,111,0.0,3.45822,62,19.8162,19.9316,0,11
901113,662,111,0.0,6.12627,63,23.8463,24.0506,1,11
901113,662,111,0.0,6.12627,64,28.2794,28.4838,2,11
901113,662,111,0.0,6.12627,65,32.8173,33.0217,3,11
941686,1338,1250,0.0,0.938844,57,11.0152,11.0465,3,9
941686,1338,1250,0.0,6.30312,56,15.5052,15.7154,2,9
941686,1338,1250,0.0,6.30312,55,20.0663,20.2765,1,9
941686,1338,1250,0.0,6.30312,54,24.3042,24.5145,0,9
950755,740,112,0.0,5.7099,30,23.1285,23.3189,0,3
950755,740,112,0.0,5.7099,31,26.9675,27.158,1,3
950755,740,112,0.0,5.0532900000000005,32,31.1213,31.2899,2,3
950755,740,112,0.0,4.5995,33,36.7264,36.8798,3,3
671514,867,47,0.0,5.59282,65,8.625119999999999,8.81168,3,11
671514,867,47,0.0,5.59282,64,12.7679,12.9544,2,11
671514,867,47,0.0,5.59282,63,16.815,17.0016,1,11
671514,867,47,0.0,5.59282,62,20.5753,20.7619,0,11
38133,1236,1182,0.0,4.19413,37,8.89,9.0299,3,4
38133,1236,1182,0.0,6.004980000000001,36,13.2776,13.4779,2,4
38133,1236,1182,0.0,6.004980000000001,35,17.623,17.8233,1,4
38133,1236,1182,0.0,6.004980000000001,34,21.6605,21.8608,0,4
627880,39,2,0.0,5.4082099999999995,53,476.157,476.337,3,8
627880,39,2,0.0,5.4082099999999995,52,480.163,480.343,2,8
627880,39,2,0.0,5.4082099999999995,51,484.077,484.25699999999995,1,8
627880,39,2,0.0,5.4082099999999995,50,487.713,487.89300000000003,0,8
812149,978,975,0.0,5.37001,57,8.7917,8.97083,3,9
812149,978,975,0.0,6.2016599999999995,56,13.3577,13.5646,2,9
812149,978,975,0.0,6.2016599999999995,55,17.8454,18.0523,1,9
812149,978,975,0.0,6.2016599999999995,54,22.0151,22.221999999999998,0,9
954482,395,65,0.0,5.851459999999999,61,10.509,10.7042,3,10
954482,395,65,0.0,5.851459999999999,60,14.8433,15.0385,2,10
954482,395,65,0.0,5.851459999999999,59,19.0776,19.2728,1,10
954482,395,65,0.0165188,3.6162099999999997,58,23.0118,23.2282,0,10
229577,427,425,0.00172813,6.85813,30,19.7397,19.980999999999998,0,3
229577,427,425,0.0,5.9714599999999995,31,23.7968,23.9959,1,3
229577,427,425,0.0,5.9714599999999995,32,28.1179,28.3171,2,3
229577,427,425,0.0,5.9714599999999995,33,32.5411,32.7403,3,3
950211,745,69,0.0,1.3559299999999999,65,8.202810000000001,8.24804,3,11
950211,745,69,0.0,6.33562,64,12.7297,12.940999999999999,2,11
950211,745,69,0.0,6.33562,63,17.3143,17.5257,1,11
950211,745,69,0.0,6.33562,62,21.5741,21.7854,0,11
991885,857,829,0.0,5.72016,30,32.7308,32.9216,0,3
991885,857,829,0.0,5.72016,31,36.5767,36.7675,1,3
991885,857,829,0.0,5.72016,32,40.716,40.9068,2,3
991885,857,829,0.00588495,12.4178,33,44.9531,45.4717,3,3
848690,4089,3763,0.0108762,4.3481,57,45.5697,45.7935,3,9
848690,4089,3763,0.0,5.9173,56,49.9792,50.1766,2,9
848690,4089,3763,0.0,5.9173,55,54.2612,54.4586,1,9
848690,4089,3763,0.026129000000000003,10.3945,54,58.2397,58.8368,0,9
668001,1722,70,0.0443765,5.608969999999999,29,10.0625,10.3913,3,2
668001,1714,70,0.0,4.39432,28,13.6593,13.8058,2,2
668001,1714,70,0.0,5.75968,27,17.8271,18.0193,1,2
668001,1714,70,0.0,5.75968,26,21.6997,21.8918,0,2
899930,24,1,0.0,5.52528,65,790.8689999999999,791.054,3,11
899930,24,1,0.0,5.52528,64,794.962,795.1460000000001,2,11
899930,24,1,0.0,5.52528,63,798.96,799.145,1,11
899930,24,1,0.0,5.52528,62,802.675,802.8589999999999,0,11
334725,642,85,0.0447862,0.75346,49,27.0673,27.0974,3,7
334725,642,85,0.0,5.74795,48,31.1633,31.355,2,7
334725,642,85,0.0,5.74795,47,35.3227,35.5144,1,7
334725,642,85,0.0217576,6.07592,46,39.1873,39.4036,0,7
615113,834,833,0.0,0.12722999999999998,57,8.82478,8.82903,3,9
615113,834,833,0.0,6.37397,56,13.3378,13.5504,2,9
615113,834,833,0.0,6.37397,55,17.9502,18.1628,1,9
615113,834,833,0.0,6.37397,54,22.2357,22.4483,0,9
769990,481,75,0.0,3.20528,57,10.1974,10.3043,3,9
769990,481,75,0.0,6.0839,56,14.6079,14.8108,2,9
769990,481,75,0.0,6.0839,55,19.0104,19.2133,1,9
769990,481,75,0.0,6.0839,54,23.1009,23.3038,0,9
336267,898,94,0.0,5.93481,18,19.8981,20.0961,0,0
336267,898,94,0.0,5.93481,19,23.8884,24.0863,1,0
336267,898,94,0.0,5.93481,20,28.183000000000003,28.381,2,0
336267,898,94,0.0,5.93481,21,32.5791,32.777,3,0
126925,412,58,0.0,3.3127400000000002,57,11.7778,11.8883,3,9
126925,412,58,0.0,6.40486,56,16.4189,16.6325,2,9
126925,412,58,0.0,6.40486,55,21.0537,21.2673,1,9
126925,412,58,0.0,6.40486,54,25.36,25.5736,0,9
319384,1044,91,0.013430000000000001,6.26912,65,33.6593,33.9074,3,11
319384,1044,91,0.0,5.80299,64,38.0123,38.2058,2,11
319384,1044,91,0.0,5.80299,63,42.2115,42.4051,1,11
319384,1044,91,0.0,5.80299,62,46.1131,46.3067,0,11
783698,1234,51,0.0,5.86207,65,9.64075,9.83629,3,11
783698,1234,51,0.0,5.86207,64,13.9829,14.1785,2,11
783698,1234,51,0.0,5.86207,63,18.2249,18.4205,1,11
783698,1234,51,0.0,5.86207,62,22.1663,22.3618,0,11
285635,711,710,0.0,6.03083,49,1843.72,1843.93,3,7
285635,711,710,0.0,6.03083,48,1848.19,1848.39,2,7
285635,711,710,0.0,6.03083,47,1852.56,1852.76,1,7
285635,711,710,0.0,6.03083,46,1856.61,1856.81,0,7
741211,856,39,0.0,5.67283,57,8.84285,9.03207,3,9
741211,856,39,0.0,5.67283,56,13.0449,13.2341,2,9
741211,856,39,0.0,5.67283,55,17.1499,17.3391,1,9
741211,856,39,0.0,5.67283,54,20.964000000000002,21.1533,0,9
844076,702,58,0.0,0.23813299999999998,21,9.050460000000001,9.0584,3,0
844076,702,58,0.0,5.37246,20,13.03,13.2092,2,0
844076,702,58,0.0,5.37246,19,16.9177,17.0969,1,0
844076,702,58,0.0,5.37246,18,20.5298,20.7091,0,0
908926,488,487,0.0,6.26271,57,10.4833,10.6922,3,9
908926,488,487,0.0,6.26271,56,15.1223,15.3312,2,9
908926,488,487,0.000887882,5.6706,55,19.6542,19.8458,1,9
908926,488,487,0.013524799999999998,4.8531699999999995,54,24.0035,24.3895,0,9
599571,612,64,0.0,1.17937,65,10.2444,10.2838,3,11
599571,612,64,0.0,4.5366599999999995,64,14.5345,14.6858,2,11
599571,612,64,0.0,5.94289,63,18.7881,18.9863,1,11
599571,612,64,0.0,5.94289,62,22.7838,22.982,0,11
170078,551,84,0.0,3.4634199999999997,29,13.5636,13.6791,3,2
170078,551,84,0.0,5.6328,28,17.7359,17.9238,2,2
170078,551,84,0.0,5.6328,27,21.811999999999998,21.9999,1,2
170078,551,84,0.03443619999999999,5.71814,26,25.5992,25.7938,0,2
858916,52,1,0.0,5.68675,61,347.74,347.92900000000003,3,10
858916,52,1,0.0,5.9754,60,352.156,352.356,2,10
858916,52,1,0.0,5.9754,59,356.48,356.68,1,10
858916,52,1,0.0,5.9754,58,360.49800000000005,360.69699999999995,0,10
439091,44,1,0.0,1.65545,45,89.7777,89.833,3,6
439091,44,1,0.0,6.1721900000000005,44,94.199,94.4048,2,6
439091,44,1,0.0,6.1721900000000005,43,98.6654,98.8712,1,6
439091,44,1,0.0,6.1721900000000005,42,102.815,103.021,0,6
557928,621,81,0.0,6.1395,64,13.7079,13.9127,2,11
557928,621,81,0.0,6.1395,63,18.1507,18.3555,1,11
557928,621,81,0.0,2.04265,62,22.2786,22.3467,0,11
557928,1184,1168,0.00780949,1.01514,65,9.49386,9.55381,3,11
599059,351,66,0.0,4.90091,18,18.4159,18.5794,0,0
599059,394,392,0.0,5.18993,19,23.8141,23.9872,1,0
599059,394,392,0.0,5.18993,20,27.5697,27.7428,2,0
599059,394,392,0.0,0.0731683,21,31.5847,31.5872,3,0
686514,284,1,0.0,5.52987,29,922.5269999999999,922.711,3,2
686514,284,1,0.0,5.52987,28,926.623,926.808,2,2
686514,284,1,0.0,5.52987,27,930.625,930.809,1,2
686514,284,1,0.0,5.52987,26,934.3430000000001,934.5269999999999,0,2
28143,428,60,0.0,5.03289,53,10.1083,10.2761,3,8
28143,428,60,0.0,6.07055,52,14.5703,14.7728,2,8
28143,428,60,0.0,6.07055,51,18.9631,19.1656,1,8
28143,428,60,0.0,6.07055,50,23.0447,23.2471,0,8
791199,59,1,0.0,5.94706,53,925.3380000000001,925.5369999999999,3,8
791199,59,1,0.0,5.94706,52,929.7439999999999,929.942,2,8
791199,59,1,0.0,5.94706,51,934.047,934.245,1,8
791199,59,1,0.0,5.94706,50,938.046,938.2439999999999,0,8
71703,313,67,0.0,5.97593,61,9.21945,9.41879,3,10
71703,313,67,0.0,6.52893,60,14.0371,14.2549,2,10
71703,313,67,0.0,6.52893,59,18.7617,18.9795,1,10
71703,313,67,0.0,4.71652,58,23.1514,23.3087,0,10
81785,263,49,0.0,5.74378,58,22.3511,22.5427,0,10
81785,263,49,0.00288606,5.23086,59,26.7767,26.9516,1,10
81785,263,49,0.0,5.34358,60,30.6401,30.8184,2,10
81785,263,49,0.0,5.34358,61,34.5982,34.7765,3,10
636466,717,148,0.0,5.52725,30,21.7781,21.9625,0,3
636466,717,148,0.0,5.52725,31,25.4944,25.6787,1,3
636466,717,148,0.0,5.52725,32,29.4941,29.6784,2,3
636466,717,148,0.0211437,5.47605,33,33.5882,33.775999999999996,3,3
734970,2484,1755,0.0,6.23698,53,25.6136,25.8216,3,8
734970,2484,1755,0.0265639,6.666589999999999,52,30.2335,30.5185,2,8
734970,2484,1755,0.0,5.709169999999999,51,34.4594,34.6499,1,8
734970,2484,1755,0.0,5.709169999999999,50,38.298,38.4884,0,8
657905,407,138,0.0,5.8350599999999995,62,23.3668,23.5614,0,11
657905,407,138,0.0,5.8350599999999995,63,27.29,27.4846,1,11
657905,407,138,0.0,5.8350599999999995,64,31.5124,31.7071,2,11
657905,407,138,0.0,5.8350599999999995,65,35.8346,36.0293,3,11
823180,40,1,0.0,5.79368,25,3402.17,3402.37,3,1
823180,40,1,0.0,5.79368,24,3406.46,3406.66,2,1
823180,40,1,0.0,5.79368,23,3410.66,3410.85,1,1
823180,40,1,0.0,5.79368,22,3414.55,3414.74,0,1
872650,486,69,0.0,5.7221,61,10.2099,10.4008,3,10
872650,486,69,0.0,5.7221,60,14.4484,14.6393,2,10
872650,486,69,0.0,5.7221,59,18.5891,18.78,1,10
872650,486,69,0.0435709,6.0257,58,22.4364,22.6543,0,10
989355,49,1,0.0,5.41268,65,287.937,288.117,3,11
989355,49,1,0.0,5.41268,64,291.94599999999997,292.127,2,11
989355,49,1,0.0,5.41268,63,295.863,296.043,1,11
989355,49,1,0.0,5.41268,62,299.502,299.683,0,11
418068,783,270,0.0,5.31165,50,24.3722,24.5493,0,8
418068,783,270,0.0,5.48184,51,29.3454,29.5282,1,8
418068,783,270,0.0,5.48184,52,33.3122,33.4951,2,8
418068,783,270,0.0,5.48184,53,37.3728,37.5556,3,8
460351,470,25,0.0,5.94661,61,8.82793,9.02628,3,10
460351,470,25,0.0,5.94661,60,13.2327,13.4311,2,10
460351,470,25,0.0,5.94661,59,17.5359,17.7343,1,10
460351,470,25,0.0,5.94661,58,21.5341,21.7325,0,10
967706,1088,1052,0.0,0.439432,21,9.2106,9.22526,3,0
967706,1088,1052,0.0,5.46432,20,13.2582,13.4404,2,0
967706,1088,1052,0.0,5.46432,19,17.2123,17.3946,1,0
967706,1088,1052,0.0,5.46432,18,20.8863,21.0685,0,0
245875,6860,73,0.0,4.26308,29,11.3454,11.4876,3,2
245875,6860,73,0.0,5.48569,28,15.4088,15.5918,2,2
245875,6860,73,0.0,5.48569,27,19.3784,19.5614,1,2
245875,6860,73,0.0,5.48569,26,23.0667,23.2497,0,2
422505,56,1,0.0,6.11845,21,167.612,167.81599999999997,3,0
422505,56,1,0.0,6.11845,20,172.144,172.34799999999998,2,0
422505,56,1,0.0,6.11845,19,176.571,176.775,1,0
422505,56,1,0.0,5.4331,18,180.685,180.86599999999999,0,0
518453,32,1,0.0,5.56101,37,35.9082,36.0937,3,4
518453,32,1,0.0,5.56101,36,40.0274,40.2129,2,4
518453,32,1,0.0,5.56101,35,44.0516,44.236999999999995,1,4
518453,32,1,0.0,5.56101,34,47.7905,47.976000000000006,0,4
805812,2765,2754,0.0,5.73399,30,22.9933,23.1846,0,3
805812,2765,2754,0.0,5.73399,31,26.8486,27.0399,1,3
805812,2765,2754,0.0,5.73399,32,30.9979,31.1892,2,3
805812,2765,2754,0.0,0.8531979999999999,33,35.312,35.3405,3,3
898414,709,53,0.0,5.626469999999999,57,9.46563,9.653310000000001,3,9
898414,709,53,0.0,6.4553,56,14.2196,14.4349,2,9
898414,709,53,0.0,6.4553,55,18.8909,19.1062,1,9
898414,709,53,0.0,6.4553,54,23.2311,23.4464,0,9
119033,658,62,0.0,6.13055,33,9.095289999999999,9.29979,3,3
119033,658,62,0.0,6.13055,32,13.6363,13.8408,2,3
119033,658,62,0.0,6.13055,31,18.0726,18.2771,1,3
119033,658,62,0.0,6.13055,30,22.1945,22.399,0,3
174863,810,97,0.0,1.7985400000000002,65,11.3732,11.4332,3,11
174863,810,97,0.0,6.253769999999999,64,15.8569,16.0655,2,11
174863,810,97,0.0,6.253769999999999,63,20.3823,20.5909,1,11
174863,810,97,0.0,6.253769999999999,62,24.587,24.7957,0,11
743976,2310,1648,0.00737158,4.81721,47,14.8644,15.0983,1,7
743976,2310,1648,0.016417400000000002,5.92246,48,19.5834,19.8138,2,7
743976,2310,1648,0.00145796,4.29504,49,23.5645,23.7276,3,7
743976,2411,1632,0.0,4.02464,46,15.8339,15.9681,0,7
876199,1317,1313,0.0,2.23748,29,11.0888,11.1634,3,2
876199,1317,1313,0.0,5.40857,28,15.0951,15.2755,2,2
876199,1317,1313,0.0,5.40857,27,19.0089,19.1893,1,2
876199,1317,1313,0.0,5.40857,26,22.6453,22.8258,0,2
90005,775,748,0.0229716,5.979419999999999,22,19.2667,19.663,0,1
90005,775,748,0.0,5.84232,23,23.3962,23.5911,1,1
90005,775,748,0.0,5.84232,24,27.6239,27.8188,2,1
90005,775,748,0.0,5.84232,25,31.9514,32.1463,3,1
109706,499,136,0.0,2.60128,18,21.5698,21.6565,0,0
109706,635,123,0.0,2.48025,19,27.4406,27.5234,1,0
109706,635,123,0.0,6.35533,20,31.9103,32.1223,2,0
109706,635,123,0.0,6.35533,21,36.6178,36.8298,3,0
185516,592,77,0.0,6.04571,61,10.0786,10.2803,3,10
185516,592,77,0.0,6.04571,60,14.5568,14.7585,2,10
185516,592,77,0.0,6.04571,59,18.9317,19.1333,1,10
185516,592,77,0.0318342,11.0427,58,22.9965,23.5022,0,10
837630,51,1,0.0,5.50108,65,330.43199999999996,330.616,3,11
837630,51,1,0.0,5.50108,64,334.50699999999995,334.691,2,11
837630,51,1,0.0,5.50108,63,338.48800000000006,338.67199999999997,1,11
837630,51,1,0.0,5.50108,62,342.18699999999995,342.37,0,11
999299,704,53,0.0,5.9093599999999995,29,11.2195,11.4166,3,2
999299,704,53,0.0,5.9093599999999995,28,15.5967,15.7939,2,2
999299,704,53,0.0,5.9093599999999995,27,19.8729,20.0701,1,2
999299,704,53,0.0,5.9093599999999995,26,23.8461,24.0432,0,2
205248,346,90,0.0,5.57015,35,22.8136,22.9994,1,4
205248,346,90,0.0,5.57015,36,26.8444,27.0302,2,4
205248,346,90,0.0,5.57015,37,30.9703,31.1561,3,4
205248,517,504,0.011937600000000001,2.63088,34,20.0057,20.1119,0,4
409508,770,70,0.00993114,2.05156,46,20.8915,20.9719,0,7
409508,770,70,0.0,5.420730000000001,47,24.7519,24.9328,1,7
409508,770,70,0.0,5.84084,48,28.9786,29.1734,2,7
409508,770,70,0.02028,7.06268,49,33.305,33.7715,3,7
723464,1591,1581,0.0,0.641442,19,25.4536,25.475,1,0
723464,1591,1581,0.0,6.82159,20,30.1838,30.4113,2,0
723464,1591,1581,0.036031099999999996,6.5145599999999995,21,35.2367,35.467,3,0
723464,1552,68,0.040401,3.81615,18,20.8129,20.9792,0,0
113043,655,652,0.0,0.225881,41,36.8074,36.8149,3,5
113043,655,652,0.0,6.35115,40,41.3075,41.5194,2,5
113043,655,652,0.0,6.35115,39,45.9034,46.1153,1,5
113043,655,652,0.0,6.35115,38,50.1736,50.3855,0,5
161485,1861,1806,0.0235957,1.37096,21,48.2525,48.3457,3,0
161485,1861,1806,0.0,5.7933699999999995,20,52.4437,52.637,2,0
161485,1861,1806,0.0,5.7933699999999995,19,56.636,56.8292,1,0
161485,1861,1806,0.000550173,4.85941,18,60.5312,60.6937,0,0
123497,966,50,0.0,6.522130000000001,61,9.48691,9.704460000000001,3,10
123497,966,50,0.0,6.522130000000001,60,14.318,14.5356,2,10
123497,966,50,0.0,6.522130000000001,59,19.0376,19.2552,1,10
123497,966,50,0.0,4.6836400000000005,58,23.4228,23.579,0,10
154287,356,105,0.026212299999999997,1.34269,57,24.0785,24.1521,3,9
154287,356,105,0.0,5.4070599999999995,56,27.9769,28.1572,2,9
154287,356,105,0.0,5.4070599999999995,55,31.8896,32.0699,1,9
154287,356,105,0.000601305,5.6927900000000005,54,35.525,35.7161,0,9
419690,1293,1291,0.016110399999999997,3.3986300000000003,65,34.7442,34.8888,3,11
419690,1293,1291,0.0,5.34323,64,38.6684,38.8466,2,11
419690,1293,1291,0.0,5.34323,63,42.5349,42.7132,1,11
419690,1293,1291,0.0171209,5.3137099999999995,62,46.1275,46.3068,0,11
637024,2033,57,0.032873,4.5602599999999995,49,31.2722,31.4614,3,7
637024,2033,57,0.0,6.01567,48,36.0642,36.2649,2,7
637024,2033,57,0.0,6.01567,47,40.4174,40.618,1,7
637024,2033,57,0.0,6.01567,46,44.461999999999996,44.6627,0,7
12654,1759,1519,0.0,5.12188,57,7.77036,7.941210000000001,3,9
12654,1759,1519,0.0269132,0.0856971,56,33.2791,33.2875,2,9
12654,1759,1519,0.0,6.5951,55,37.8399,38.0599,1,9
12654,1759,1519,0.00281137,5.98128,54,42.3141,42.5142,0,9
917360,944,676,0.00987417,1.99243,38,25.5403,25.6352,0,5
917360,944,676,0.0,5.68945,39,29.2708,29.4605,1,5
917360,944,676,0.0,5.68945,40,33.3878,33.5776,2,5
917360,944,676,0.000548819,4.86796,41,37.6022,37.7674,3,5
964947,789,247,0.03335080000000001,6.7908100000000005,62,33.033,33.3251,0,11
964947,789,247,0.0,5.831519999999999,63,37.0515,37.246,1,11
964947,789,247,0.0,5.831519999999999,64,41.2713,41.4658,2,11
964947,789,247,0.0,5.831519999999999,65,45.5909,45.7854,3,11
65731,910,909,0.0,0.12598800000000002,61,10.602,10.6062,3,10
65731,910,909,0.0,6.5663800000000005,60,15.251,15.47,2,10
65731,910,909,0.0,6.5663800000000005,59,20.0027,20.2217,1,10
65731,910,909,0.0,6.5663800000000005,58,24.4176,24.6366,0,10
605242,65,2,0.0,5.37814,33,49.6289,49.8083,3,3
605242,65,2,0.0,5.37814,32,53.6126,53.792,2,3
605242,65,2,0.0,5.37814,31,57.5044,57.6838,1,3
605242,65,2,0.0,5.37814,30,61.1204,61.2998,0,3
79784,47,1,0.0,6.14428,61,1285.66,1285.87,3,10
79784,47,1,0.0,6.14428,60,1290.21,1290.42,2,10
79784,47,1,0.0,6.14428,59,1294.66,1294.86,1,10
79784,47,1,0.0,6.14428,58,1298.79,1298.99,0,10
702408,413,83,0.0,6.184080000000001,65,9.51597,9.72225,3,11
702408,413,83,0.0,6.184080000000001,64,14.0967,14.302999999999999,2,11
702408,413,83,0.0,6.184080000000001,63,18.5717,18.7779,1,11
702408,413,83,0.0,6.184080000000001,62,22.7295,22.9358,0,11
96573,818,542,0.0,5.883859999999999,65,8.71305,8.909310000000001,3,11
96573,818,542,0.0,5.883859999999999,64,13.0714,13.2676,2,11
96573,818,542,0.0,5.883859999999999,63,17.3291,17.5254,1,11
96573,818,542,0.0,5.883859999999999,62,21.2851,21.4814,0,11
192144,396,61,0.0,5.7615099999999995,65,7.9321600000000005,8.12435,3,11
192144,396,61,0.0,5.7615099999999995,64,12.1999,12.392000000000001,2,11
192144,396,61,0.0,5.7615099999999995,63,16.3691,16.5613,1,11
192144,396,61,0.0,5.7615099999999995,62,20.2428,20.435,0,11
441539,465,54,0.0,0.779488,65,9.95476,9.98076,3,11
441539,465,54,0.0,6.560569999999999,64,14.6215,14.8403,2,11
441539,465,54,0.0,6.560569999999999,63,19.3689,19.5878,1,11
441539,465,54,0.0,6.560569999999999,62,23.7799,23.9988,0,11
539968,962,959,0.0,5.98356,41,8.48466,8.68425,3,5
539968,962,959,0.0,5.98356,40,12.9168,13.1164,2,5
539968,962,959,0.0,5.98356,39,17.2467,17.4463,1,5
539968,962,959,0.0,5.98356,38,21.2698,21.4694,0,5
